name,nitrogen,phosphorus,potassium,calcium,magnesium,sulfur,copper,chlorine,boron,iron,zinc,manganese,molybdenum,nickel,cobalt,sodium,oxygen,carbondioxide,ph_min,ph_max,EC_min,EC_max,temp,humidity,light,growth_stage,type
sage,173250.00,75750.00,137700.00,105000.00,77250.00,60000.00,1200.00,1500.00,1236.00,15450.00,12000.00,9090.00,214.20,590.62,123.15,671.45,8.81,650.00,6.00,6.50,1.30,1.80,25.00,56.00,310.00,flowering,multipurpose
salsify (black salsify),302000.00,152440.00,361080.00,176750.00,87720.00,45450.00,2244.00,3366.00,2310.00,18360.00,8240.00,10100.00,414.10,414.69,314.16,1070.13,5.53,1195.00,5.20,6.60,1.20,1.70,28.00,56.00,340.00,vegetative,root_vegetable
salsify (black salsify),92000.00,49000.00,120640.00,59590.00,30900.00,16000.00,700.00,1020.00,606.00,6300.00,4160.00,5150.00,130.00,427.26,113.10,514.08,4.26,600.00,5.30,6.50,1.50,2.00,23.00,58.00,310.00,seedling,root_vegetable
salsify (black salsify),98980.00,52500.00,126000.00,63860.00,31930.00,17510.00,800.00,1111.00,707.00,7280.00,4160.00,5050.00,150.00,455.53,101.32,1321.92,5.78,605.00,5.20,6.60,2.00,2.50,25.00,60.00,320.00,harvesting,root_vegetable
salsify (black salsify),517060.00,245140.00,628950.00,309750.00,156060.00,73730.00,4000.00,5916.00,3800.00,33000.00,16480.00,19950.00,603.20,549.78,136.14,503.59,5.20,1760.00,5.10,6.70,1.30,1.80,31.00,53.00,385.00,flowering,root_vegetable
scorzonera,318150.00,149000.00,372750.00,176000.00,89610.00,48300.00,2323.00,3434.00,2415.00,19570.00,9450.00,11550.00,436.80,590.62,282.74,650.47,8.68,1200.00,5.20,6.60,1.00,1.60,29.00,57.00,345.00,vegetative,root_vegetable
scorzonera,96720.00,52500.00,121680.00,61800.00,32550.00,17510.00,840.00,1100.00,606.00,7280.00,4200.00,5200.00,142.80,565.49,47.12,629.49,5.22,605.00,5.30,6.50,1.50,1.80,24.00,59.00,315.00,seedling,root_vegetable
scorzonera,101970.00,51000.00,125840.00,65520.00,33600.00,18180.00,945.00,1248.00,707.00,8240.00,5050.00,6240.00,168.00,452.39,241.90,961.72,6.84,610.00,5.20,6.60,1.80,2.40,26.00,61.00,325.00,harvesting,root_vegetable
scorzonera,503000.00,239000.00,624000.00,307840.00,157080.00,75480.00,4141.00,5900.00,3978.00,34680.00,17170.00,20400.00,607.70,289.03,180.64,807.84,5.59,1765.00,5.10,6.70,1.20,1.70,32.00,54.00,390.00,flowering,root_vegetable
shiitake mushrooms,61200.00,41600.00,52000.00,40800.00,31500.00,31500.00,707.00,824.00,721.00,6240.00,4160.00,4040.00,131.30,753.98,219.91,944.23,4.28,540.00,6.00,6.50,1.30,1.80,24.00,62.00,270.00,vegetative,mushrooms
shiitake mushrooms,30000.00,20600.00,26000.00,20600.00,15450.00,15600.00,416.00,510.00,400.00,4040.00,3120.00,3030.00,80.80,615.75,113.10,587.52,5.51,440.00,6.00,6.50,1.30,1.80,22.00,67.00,220.00,seedling,mushrooms
shiitake mushrooms,30900.00,21000.00,25500.00,20800.00,15300.00,15450.00,400.00,500.00,416.00,4040.00,3120.00,3150.00,80.00,471.24,37.70,237.81,3.44,440.00,6.00,6.50,1.40,1.90,22.00,67.00,220.00,harvesting,mushrooms
shiitake mushrooms,94500.00,61200.00,75000.00,63000.00,47250.00,46800.00,1040.00,1236.00,1000.00,9090.00,6240.00,6000.00,200.00,213.63,80.11,384.69,5.89,640.00,6.00,6.50,1.60,2.10,26.00,57.00,320.00,flowering,mushrooms
shiso,231000.00,133900.00,240000.00,135200.00,60000.00,31200.00,1800.00,3605.00,1800.00,17510.00,9270.00,9000.00,408.00,376.99,53.41,307.75,3.28,640.00,6.00,6.50,1.30,1.80,22.00,65.00,390.00,vegetative,herbs
shiso,82400.00,46350.00,93600.00,42000.00,26250.00,15450.00,630.00,1040.00,618.00,4000.00,2575.00,2550.00,122.40,863.94,141.37,1248.48,7.32,540.00,6.00,6.50,1.90,2.40,20.00,70.00,340.00,seedling,herbs
shiso,80000.00,46350.00,94500.00,40800.00,25000.00,15150.00,618.00,1050.00,612.00,4040.00,2550.00,2625.00,122.40,392.70,192.42,489.60,6.38,540.00,6.00,6.50,1.00,1.60,20.00,70.00,340.00,harvesting,herbs
shiso,323200.00,183600.00,320000.00,197600.00,81600.00,46800.00,2525.00,5150.00,2500.00,23100.00,12240.00,12000.00,510.00,848.23,144.51,716.92,5.75,820.00,6.00,6.50,1.60,2.20,24.00,60.00,440.00,flowering,herbs
snap bush peas,308040.00,150960.00,355000.00,176750.00,87870.00,43860.00,2060.00,3131.00,2080.00,16800.00,7000.00,9270.00,391.40,753.98,154.57,461.62,3.86,1185.00,5.80,7.10,1.20,1.70,26.00,54.00,330.00,vegetative,fruitables
snap bush peas,94760.00,45000.00,119180.00,55000.00,28840.00,15000.00,525.00,800.00,510.00,5000.00,2080.00,3060.00,114.40,235.62,249.23,314.74,4.06,595.00,5.90,7.00,1.00,1.60,21.00,57.00,305.00,seedling,fruitables
snap bush peas,101000.00,49920.00,121200.00,61800.00,31930.00,17680.00,721.00,1010.00,714.00,6120.00,3030.00,4160.00,140.00,540.35,166.50,832.32,4.33,610.00,5.80,7.10,1.00,1.60,24.00,58.00,315.00,harvesting,fruitables
snap bush peas,518160.00,242000.00,629200.00,297950.00,161710.00,75480.00,3978.00,6018.00,3952.00,31500.00,15000.00,18360.00,592.80,518.36,188.50,482.61,4.37,1765.00,5.70,7.20,1.30,1.80,28.00,51.00,380.00,flowering,fruitables
snow peas,305020.00,157500.00,375900.00,178770.00,88580.00,45450.00,2184.00,3333.00,2184.00,18540.00,7140.00,9180.00,420.00,311.02,70.69,716.92,4.54,1195.00,5.60,7.00,0.80,1.50,27.00,56.00,330.00,vegetative,fruitables
snow peas,96720.00,48480.00,122850.00,57680.00,30160.00,16480.00,630.00,1000.00,515.00,5250.00,2040.00,3060.00,123.60,424.12,75.40,489.60,4.27,600.00,5.70,6.90,1.20,1.70,22.00,59.00,305.00,seedling,fruitables
snow peas,97970.00,50000.00,123600.00,61000.00,32550.00,17510.00,816.00,1133.00,714.00,6240.00,3030.00,4000.00,151.50,863.94,339.29,1248.48,8.85,615.00,5.60,7.00,1.30,1.80,23.00,58.00,310.00,harvesting,fruitables
snow peas,500000.00,240000.00,605000.00,298000.00,158100.00,75190.00,3876.00,5814.00,3885.00,31930.00,14420.00,17170.00,571.20,615.75,75.40,398.68,4.96,1760.00,5.50,7.10,1.20,1.80,29.00,53.00,375.00,flowering,fruitables
sorrel,202000.00,124800.00,224400.00,110000.00,51500.00,26250.00,1515.00,3090.00,1560.00,15750.00,8320.00,8160.00,300.00,1121.55,133.20,860.30,4.03,600.00,6.00,6.50,0.80,1.50,22.00,65.00,350.00,vegetative,leafy_greens
sorrel,70700.00,42000.00,83200.00,36750.00,20000.00,10400.00,520.00,808.00,515.00,3090.00,2080.00,2000.00,80.80,376.99,259.18,237.81,6.32,500.00,6.00,6.50,1.00,1.60,20.00,70.00,300.00,seedling,leafy_greens
sorrel,70000.00,41200.00,84000.00,36050.00,20800.00,10300.00,520.00,840.00,525.00,3120.00,2100.00,2080.00,84.00,722.57,84.82,489.60,7.54,500.00,6.00,6.50,1.00,1.60,20.00,70.00,300.00,harvesting,leafy_greens
sorrel,291200.00,168000.00,285600.00,173400.00,72100.00,35350.00,2000.00,4200.00,2100.00,20800.00,10400.00,10200.00,420.00,263.89,408.41,615.50,8.03,750.00,6.00,6.50,1.40,1.90,24.00,60.00,400.00,flowering,leafy_greens
spearmint,208000.00,120000.00,226600.00,110000.00,51500.00,25000.00,1575.00,3030.00,1500.00,15150.00,8000.00,8160.00,300.00,461.81,91.11,314.74,4.95,600.00,6.00,6.50,1.10,1.60,22.00,65.00,350.00,vegetative,herbs
spearmint,72800.00,42000.00,80000.00,35000.00,20800.00,10100.00,525.00,824.00,510.00,3060.00,2080.00,2020.00,80.00,358.14,91.11,251.80,7.27,500.00,6.00,6.50,1.70,2.30,20.00,70.00,300.00,seedling,herbs
spearmint,71400.00,40400.00,83200.00,36750.00,21000.00,10500.00,520.00,840.00,525.00,3060.00,2080.00,2040.00,82.40,615.75,138.23,545.56,4.68,500.00,6.00,6.50,1.20,1.80,20.00,70.00,300.00,harvesting,herbs
spearmint,288400.00,166400.00,280000.00,173400.00,72100.00,36750.00,2020.00,4000.00,2060.00,20000.00,10400.00,10300.00,404.00,499.51,41.47,1070.13,5.61,750.00,6.00,6.50,1.20,1.70,24.00,60.00,400.00,flowering,herbs
spinach,208000.00,126000.00,222200.00,112200.00,52500.00,26000.00,1500.00,3000.00,1530.00,15600.00,8160.00,8240.00,306.00,245.04,94.25,356.71,5.20,600.00,6.00,6.50,1.00,1.60,22.00,65.00,350.00,vegetative,leafy_greens
spinach,70000.00,42000.00,80800.00,35000.00,21000.00,10400.00,510.00,816.00,515.00,3150.00,2100.00,2060.00,82.40,490.09,175.93,314.74,5.03,500.00,6.00,6.50,1.20,1.70,20.00,70.00,300.00,seedling,leafy_greens
spinach,70700.00,41600.00,84000.00,35350.00,20600.00,10300.00,510.00,808.00,510.00,3090.00,2060.00,2020.00,80.80,722.57,296.88,1052.64,5.46,500.00,6.00,6.50,1.30,1.80,20.00,70.00,300.00,harvesting,leafy_greens
spinach,280000.00,168000.00,288400.00,176800.00,72100.00,36750.00,2100.00,4040.00,2100.00,20200.00,10300.00,10400.00,416.00,245.04,311.02,545.56,6.98,750.00,6.00,6.50,1.10,1.70,24.00,60.00,400.00,flowering,leafy_greens
sponge gourd,312900.00,149350.00,364000.00,172000.00,85490.00,42420.00,1976.00,3120.00,1900.00,15300.00,6240.00,8320.00,399.00,471.24,103.67,265.78,7.79,1180.00,5.20,6.60,0.80,1.50,25.00,53.00,325.00,vegetative,fruitables
sponge gourd,88880.00,46350.00,115360.00,55550.00,28000.00,14140.00,515.00,832.00,400.00,4000.00,2080.00,3030.00,103.00,216.77,157.08,524.57,7.10,590.00,5.30,6.50,1.10,1.60,20.00,56.00,295.00,seedling,fruitables
sponge gourd,96820.00,48960.00,118320.00,60000.00,29290.00,15000.00,612.00,936.00,510.00,5100.00,3000.00,4200.00,121.20,565.49,362.85,220.32,7.37,595.00,5.20,6.60,1.10,1.60,22.00,57.00,305.00,harvesting,fruitables
sponge gourd,517920.00,244400.00,612850.00,306600.00,153000.00,70000.00,3737.00,5775.00,3640.00,30300.00,13260.00,16320.00,572.00,565.49,232.48,507.09,5.03,1745.00,5.10,6.70,0.80,1.50,28.00,50.00,370.00,flowering,fruitables
stevia,200000.00,121200.00,231000.00,115500.00,51500.00,26250.00,1560.00,3090.00,1500.00,15150.00,8000.00,8160.00,309.00,1209.51,104.46,839.32,3.96,600.00,6.00,6.50,0.70,1.10,22.00,65.00,350.00,vegetative,herbs
stevia,145600.00,72800.00,121200.00,105000.00,81600.00,52000.00,1010.00,1236.00,1020.00,14140.00,10000.00,6060.00,185.40,565.49,94.25,241.30,4.61,560.00,6.00,6.50,1.80,2.40,25.00,61.00,280.00,vegetative,multipurpose
stevia,70700.00,41200.00,81600.00,35000.00,21000.00,10400.00,515.00,808.00,510.00,3030.00,2100.00,2000.00,80.00,452.39,221.48,489.60,8.32,500.00,6.00,6.50,1.20,1.70,20.00,70.00,300.00,seedling,herbs
stevia,72100.00,36050.00,61200.00,51000.00,41200.00,26000.00,525.00,606.00,515.00,7140.00,5050.00,3150.00,93.60,351.86,149.23,517.58,5.42,460.00,6.00,6.50,1.20,1.70,23.00,66.00,230.00,seedling,multipurpose
stevia,70700.00,42000.00,81600.00,35000.00,20200.00,10000.00,510.00,840.00,510.00,3000.00,2100.00,2040.00,84.00,314.16,403.17,524.57,5.90,500.00,6.00,6.50,1.30,1.80,20.00,70.00,300.00,harvesting,herbs
stevia,72100.00,35350.00,61800.00,50500.00,40800.00,26000.00,520.00,618.00,520.00,7350.00,5250.00,3030.00,91.80,351.86,126.45,577.03,4.03,460.00,6.00,6.50,1.20,1.60,23.00,66.00,230.00,harvesting,multipurpose
stevia,282800.00,163200.00,282800.00,173400.00,72800.00,36050.00,2020.00,4080.00,2080.00,20800.00,10400.00,10000.00,412.00,389.56,91.11,461.62,6.20,750.00,6.00,6.50,0.80,1.30,24.00,60.00,400.00,flowering,herbs
stevia,220500.00,107100.00,183600.00,150000.00,122400.00,78000.00,1515.00,1836.00,1545.00,22050.00,15600.00,9360.00,275.40,615.75,282.74,874.29,4.51,660.00,6.00,6.50,0.80,1.20,27.00,56.00,330.00,flowering,multipurpose
strawberries,306940.00,149350.00,357000.00,177160.00,85490.00,42840.00,1976.00,3000.00,1976.00,15600.00,6000.00,8320.00,395.20,251.33,90.32,367.20,3.48,1180.00,5.50,6.90,0.80,1.20,25.00,53.00,325.00,vegetative,fruitables
strawberries,91520.00,46800.00,113120.00,57750.00,29120.00,14000.00,510.00,824.00,412.00,4120.00,2100.00,3090.00,104.00,885.93,78.54,1224.00,7.34,590.00,5.60,6.80,0.90,1.40,20.00,56.00,295.00,seedling,fruitables
strawberries,94000.00,50400.00,116000.00,60000.00,30450.00,15000.00,606.00,918.00,500.00,5100.00,3090.00,4080.00,126.00,483.81,106.81,577.03,9.07,600.00,5.50,6.90,1.30,1.80,22.00,57.00,305.00,harvesting,fruitables
strawberries,502980.00,244400.00,600950.00,292000.00,150000.00,72800.00,3811.00,5775.00,3605.00,30300.00,13520.00,16480.00,550.00,644.03,162.73,965.21,5.12,1745.00,5.40,7.00,0.90,1.40,28.00,50.00,370.00,flowering,fruitables
sugar snap peas,309000.00,149480.00,358550.00,178500.00,87000.00,45320.00,2100.00,3255.00,2000.00,16640.00,7280.00,9450.00,380.00,282.74,193.21,821.83,3.88,1185.00,5.50,6.90,1.60,2.10,26.00,54.00,325.00,vegetative,fruitables
sugar snap peas,95550.00,48880.00,118450.00,60320.00,28840.00,15750.00,500.00,909.00,515.00,5050.00,2060.00,3090.00,115.50,722.57,197.92,741.40,4.62,595.00,5.60,6.80,1.30,1.80,21.00,57.00,300.00,seedling,fruitables
sugar snap peas,97920.00,49490.00,123600.00,61800.00,30600.00,16320.00,714.00,1000.00,630.00,6060.00,3000.00,4080.00,147.00,659.73,162.11,325.24,9.02,610.00,5.50,6.90,1.00,1.50,24.00,58.00,315.00,harvesting,fruitables
sugar snap peas,525200.00,247860.00,635250.00,303850.00,160140.00,74000.00,3900.00,6077.00,3800.00,31500.00,15300.00,18900.00,592.80,653.45,143.26,559.54,4.69,1765.00,5.40,7.00,1.00,1.40,28.00,51.00,370.00,flowering,fruitables
sweet basil,204000.00,126000.00,222200.00,112200.00,51000.00,26250.00,1530.00,3120.00,1575.00,15000.00,8320.00,8160.00,306.00,314.16,245.04,566.54,6.00,600.00,6.00,6.50,1.30,1.60,22.00,65.00,350.00,vegetative,herbs
sweet basil,70700.00,41600.00,83200.00,36050.00,20800.00,10500.00,515.00,824.00,500.00,3150.00,2020.00,2020.00,82.40,628.32,252.90,556.05,6.54,500.00,6.00,6.50,1.10,1.60,20.00,70.00,300.00,seedling,herbs
sweet basil,70700.00,42000.00,82400.00,35000.00,20000.00,10500.00,510.00,808.00,510.00,3120.00,2020.00,2000.00,80.80,414.69,293.22,905.76,3.77,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,harvesting,herbs
sweet basil,285600.00,164800.00,294000.00,173400.00,72100.00,36400.00,2100.00,4200.00,2080.00,20200.00,10200.00,10500.00,408.00,188.50,141.37,356.71,5.60,750.00,6.00,6.50,2.10,2.70,24.00,60.00,400.00,flowering,herbs
sweet potato,308000.00,157040.00,378000.00,179000.00,93450.00,49920.00,2496.00,3744.00,2424.00,21000.00,10100.00,12360.00,444.40,238.76,183.26,524.57,7.96,1210.00,5.20,6.60,2.00,2.50,29.00,57.00,345.00,vegetative,root_vegetable
sweet potato,102900.00,55650.00,122210.00,64260.00,32640.00,18180.00,808.00,1133.00,707.00,7140.00,4040.00,5050.00,141.40,1187.52,217.82,1199.52,6.13,605.00,5.30,6.50,1.50,2.00,24.00,59.00,315.00,seedling,root_vegetable
sweet potato,109200.00,56700.00,127720.00,66660.00,33000.00,19000.00,1010.00,1339.00,816.00,9000.00,6300.00,7280.00,176.80,640.88,102.10,398.68,4.11,615.00,5.20,6.60,1.50,2.00,27.00,62.00,335.00,harvesting,root_vegetable
sweet potato,508000.00,250290.00,635250.00,306000.00,158000.00,79560.00,4242.00,6552.00,4223.00,36050.00,18000.00,21840.00,616.10,863.94,134.04,1248.48,3.37,1785.00,5.10,6.70,2.50,3.00,32.00,54.00,400.00,flowering,root_vegetable
swiss chard,231000.00,147000.00,240000.00,132600.00,63000.00,30600.00,1800.00,3605.00,1836.00,17850.00,9090.00,9450.00,408.00,483.81,125.66,279.77,7.87,640.00,6.00,6.50,1.50,2.00,22.00,65.00,390.00,vegetative,leafy_greens
swiss chard,83200.00,50500.00,91800.00,45450.00,25000.00,15450.00,728.00,1040.00,707.00,4200.00,2625.00,2625.00,121.20,414.69,109.96,377.69,6.18,540.00,6.00,6.50,1.00,1.40,20.00,70.00,340.00,seedling,leafy_greens
swiss chard,83200.00,50000.00,93600.00,45900.00,26250.00,15450.00,700.00,1030.00,707.00,4080.00,2575.00,2500.00,120.00,405.27,95.50,587.52,3.51,540.00,6.00,6.50,1.10,1.60,20.00,70.00,340.00,harvesting,leafy_greens
swiss chard,326400.00,183600.00,329600.00,195700.00,83200.00,45450.00,2550.00,5000.00,2575.00,22000.00,12240.00,12480.00,505.00,251.33,113.10,657.47,5.39,820.00,6.00,6.50,1.00,1.40,24.00,60.00,440.00,flowering,leafy_greens
taro,313100.00,158080.00,368220.00,189000.00,94500.00,50400.00,2525.00,3848.00,2550.00,21210.00,11550.00,13390.00,468.00,691.15,109.96,685.44,5.30,1215.00,5.20,6.60,1.00,1.50,30.00,58.00,350.00,vegetative,root_vegetable
taro,100000.00,57200.00,124230.00,65920.00,32320.00,18000.00,832.00,1144.00,735.00,7070.00,4200.00,5200.00,147.00,364.42,395.84,419.66,4.98,605.00,5.30,6.50,1.10,1.60,24.00,59.00,315.00,seedling,root_vegetable
taro,110250.00,57200.00,128750.00,70350.00,35700.00,20600.00,1144.00,1414.00,900.00,10300.00,7000.00,8160.00,187.20,863.94,192.27,713.42,7.52,620.00,5.20,6.60,1.50,2.00,28.00,63.00,340.00,harvesting,root_vegetable
taro,510000.00,256200.00,636300.00,307020.00,166950.00,79000.00,4429.00,6656.00,4368.00,37080.00,19570.00,22440.00,626.20,565.49,175.93,262.29,7.72,1790.00,5.10,6.70,1.60,2.10,33.00,55.00,405.00,flowering,root_vegetable
tarragon,210000.00,124800.00,224400.00,113300.00,51000.00,26250.00,1530.00,3060.00,1545.00,15150.00,8400.00,8000.00,303.00,452.39,37.70,503.59,6.55,600.00,6.00,6.50,2.00,2.50,22.00,65.00,350.00,vegetative,herbs
tarragon,71400.00,40400.00,82400.00,35000.00,20600.00,10100.00,510.00,800.00,520.00,3030.00,2100.00,2040.00,81.60,725.71,157.08,734.40,3.20,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,seedling,herbs
tarragon,70000.00,40400.00,82400.00,36400.00,20400.00,10000.00,520.00,808.00,515.00,3000.00,2060.00,2020.00,82.40,314.16,77.28,657.47,5.96,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,harvesting,herbs
tarragon,294000.00,161600.00,280000.00,171700.00,72800.00,35700.00,2020.00,4120.00,2040.00,20200.00,10000.00,10000.00,404.00,885.93,83.78,685.44,9.01,750.00,6.00,6.50,2.50,3.00,24.00,60.00,400.00,flowering,herbs
tatsoi,200000.00,124800.00,228800.00,114400.00,52000.00,26250.00,1575.00,3120.00,1515.00,15750.00,8080.00,8240.00,303.00,471.24,267.04,416.16,6.31,600.00,6.00,6.50,1.50,2.00,22.00,65.00,350.00,vegetative,leafy_greens
tatsoi,72800.00,40000.00,82400.00,35000.00,20400.00,10300.00,515.00,824.00,500.00,3030.00,2040.00,2020.00,81.60,571.77,172.79,608.50,7.52,500.00,6.00,6.50,1.70,2.20,20.00,70.00,300.00,seedling,leafy_greens
tatsoi,72100.00,41600.00,80800.00,36400.00,20400.00,10000.00,510.00,840.00,505.00,3060.00,2080.00,2040.00,80.80,263.89,287.98,241.30,3.50,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,harvesting,leafy_greens
tatsoi,280000.00,163200.00,291200.00,171700.00,73500.00,35700.00,2000.00,4200.00,2000.00,20800.00,10500.00,10000.00,416.00,571.77,282.74,388.18,4.71,750.00,6.00,6.50,2.00,2.50,24.00,60.00,400.00,flowering,leafy_greens
tea tree,105000.00,47840.00,81600.00,66660.00,54540.00,36000.00,832.00,1030.00,800.00,10500.00,8240.00,6060.00,144.20,424.12,87.96,461.62,6.68,545.00,6.00,6.50,2.20,2.80,23.00,61.00,257.50,vegetative,multipurpose
tea tree,51500.00,24150.00,40800.00,33330.00,27270.00,18720.00,400.00,510.00,404.00,5050.00,4160.00,3120.00,70.70,832.52,104.72,797.35,7.75,445.00,6.00,6.50,2.50,3.00,21.00,66.00,207.50,seedling,multipurpose
tea tree,52000.00,24150.00,42000.00,33000.00,27540.00,18000.00,408.00,525.00,420.00,5100.00,4160.00,3030.00,70.70,923.63,56.55,1070.13,5.13,445.00,6.00,6.50,1.40,1.90,21.00,66.00,207.50,harvesting,multipurpose
tea tree,153000.00,70380.00,123600.00,99990.00,85050.00,56700.00,1200.00,1560.00,1200.00,15600.00,12240.00,9360.00,212.10,515.22,267.04,926.75,7.49,645.00,6.00,6.50,0.90,1.30,25.00,56.00,307.50,flowering,multipurpose
tendli (ivy gourd),303850.00,143420.00,352920.00,175760.00,80000.00,41600.00,1734.00,2828.00,1717.00,13130.00,5100.00,7210.00,378.00,464.96,113.10,556.05,6.65,1170.00,5.20,6.60,1.50,2.00,23.00,51.00,315.00,vegetative,fruitables
tendli (ivy gourd),86700.00,44100.00,114450.00,55120.00,26260.00,12600.00,315.00,606.00,312.00,3030.00,1030.00,2100.00,80.00,273.32,97.39,608.50,3.68,580.00,5.30,6.50,1.00,1.40,18.00,54.00,285.00,seedling,fruitables
tendli (ivy gourd),92820.00,45450.00,115260.00,59160.00,28350.00,13130.00,408.00,707.00,404.00,4160.00,2000.00,3060.00,102.00,801.11,54.66,713.42,8.41,590.00,5.20,6.60,1.10,1.60,20.00,55.00,305.00,harvesting,fruitables
tendli (ivy gourd),499950.00,236640.00,608730.00,300560.00,149940.00,68680.00,3605.00,5300.00,3432.00,28280.00,12480.00,15750.00,551.20,879.65,144.51,699.43,5.70,1735.00,5.10,6.70,1.50,2.00,26.00,48.00,360.00,flowering,fruitables
thai basil,222200.00,135200.00,242400.00,132600.00,61200.00,30900.00,1800.00,3500.00,1890.00,17170.00,9360.00,9000.00,416.00,590.62,207.35,786.86,4.61,640.00,6.00,6.50,1.70,2.20,22.00,65.00,390.00,vegetative,herbs
thai basil,81600.00,47250.00,91800.00,41200.00,25000.00,15150.00,618.00,1000.00,618.00,4160.00,2525.00,2500.00,126.00,659.73,216.77,514.08,5.69,540.00,6.00,6.50,2.00,2.50,20.00,70.00,340.00,seedling,herbs
thai basil,83200.00,45450.00,93600.00,40400.00,25500.00,15450.00,600.00,1040.00,606.00,4160.00,2600.00,2575.00,124.80,666.02,60.32,223.82,8.37,540.00,6.00,6.50,2.50,3.00,20.00,70.00,340.00,harvesting,herbs
thai basil,323200.00,183600.00,320000.00,191900.00,80800.00,45450.00,2575.00,5000.00,2525.00,22000.00,12120.00,12120.00,500.00,427.26,113.10,612.00,4.01,820.00,6.00,6.50,0.80,1.20,24.00,60.00,440.00,flowering,herbs
tomatillos,309750.00,149100.00,356380.00,172380.00,80800.00,41200.00,1717.00,2912.00,1700.00,13520.00,5000.00,7210.00,360.00,989.60,131.95,881.28,4.20,1170.00,5.30,6.70,1.50,2.00,23.00,51.00,315.00,vegetative,fruitables
tomatillos,86700.00,42840.00,112270.00,53000.00,27300.00,12480.00,309.00,624.00,315.00,3150.00,1010.00,2020.00,80.80,1121.55,123.15,902.27,6.63,580.00,5.40,6.60,0.90,1.40,18.00,54.00,285.00,seedling,fruitables
tomatillos,91000.00,45450.00,114130.00,58000.00,28350.00,13260.00,416.00,700.00,400.00,4000.00,2100.00,3120.00,105.00,483.81,263.89,1150.56,9.06,590.00,5.30,6.70,1.20,1.80,20.00,55.00,305.00,harvesting,fruitables
tomatillos,509850.00,243600.00,602820.00,289000.00,149940.00,72450.00,3640.00,5406.00,3399.00,28560.00,12240.00,15600.00,545.90,578.05,256.56,447.64,4.29,1735.00,5.20,6.80,1.50,2.00,26.00,48.00,360.00,flowering,fruitables
turmeric,131300.00,63000.00,101000.00,84000.00,60000.00,50500.00,1010.00,1248.00,1010.00,12360.00,10400.00,6180.00,151.50,571.77,408.41,304.25,6.73,560.00,6.00,6.50,1.20,1.70,24.00,62.00,270.00,vegetative,multipurpose
turmeric,84000.00,60000.00,73500.00,61800.00,52500.00,50500.00,1260.00,1442.00,1248.00,12480.00,10000.00,10000.00,204.00,691.15,58.43,1077.12,4.62,570.00,6.00,6.50,1.20,1.80,26.00,60.00,290.00,vegetative,spices
turmeric,65650.00,31500.00,50500.00,41600.00,30600.00,26000.00,525.00,630.00,520.00,6180.00,5000.00,3000.00,83.20,414.69,160.22,944.23,6.08,460.00,6.00,6.50,2.00,2.50,22.00,67.00,220.00,seedling,multipurpose
turmeric,42000.00,30600.00,36750.00,30600.00,25500.00,25500.00,612.00,728.00,600.00,6060.00,5150.00,5050.00,105.00,640.88,109.96,556.05,8.68,470.00,6.00,6.50,0.80,1.20,24.00,65.00,240.00,seedling,spices
turmeric,68250.00,30900.00,50000.00,40400.00,30600.00,25500.00,520.00,606.00,525.00,6060.00,5150.00,3120.00,80.00,747.70,86.71,909.26,8.15,460.00,6.00,6.50,2.50,3.00,22.00,67.00,220.00,harvesting,multipurpose
turmeric,41600.00,30300.00,35350.00,31500.00,25250.00,25250.00,630.00,714.00,618.00,6000.00,5250.00,5050.00,103.00,923.63,114.35,566.54,3.90,470.00,6.00,6.50,0.90,1.40,24.00,65.00,240.00,harvesting,spices
turmeric,202800.00,92700.00,157500.00,124800.00,94500.00,76500.00,1515.00,1800.00,1530.00,18360.00,15000.00,9360.00,241.50,581.19,272.27,440.64,6.63,660.00,6.00,6.50,2.00,2.50,26.00,57.00,320.00,flowering,multipurpose
turmeric,126000.00,90000.00,105000.00,90000.00,75000.00,75000.00,1872.00,2100.00,1836.00,18540.00,15000.00,15150.00,315.00,628.32,106.03,1248.48,6.97,670.00,6.00,6.50,0.80,1.20,28.00,55.00,340.00,flowering,spices
turnip,324480.00,156060.00,381150.00,188240.00,91910.00,50470.00,2730.00,3838.00,2652.00,22880.00,12240.00,14700.00,460.00,816.81,245.04,524.57,8.59,1220.00,5.20,6.60,1.70,2.20,31.00,59.00,355.00,vegetative,root_vegetable
turnip,102000.00,57680.00,125240.00,66950.00,34650.00,19760.00,927.00,1224.00,700.00,8080.00,5050.00,6240.00,151.50,1165.53,237.50,755.39,6.26,610.00,5.30,6.50,0.90,1.40,25.00,60.00,320.00,seedling,root_vegetable
turnip,112350.00,57120.00,128520.00,69360.00,34000.00,20200.00,1111.00,1456.00,909.00,10500.00,7350.00,8400.00,185.40,1033.58,98.02,727.41,8.22,620.00,5.20,6.60,1.20,1.80,29.00,64.00,345.00,harvesting,root_vegetable
turnip,537600.00,252350.00,638400.00,308040.00,168000.00,82400.00,4444.00,6695.00,4343.00,37370.00,20400.00,23690.00,636.30,989.60,113.10,293.76,6.26,1795.00,5.10,6.70,1.70,2.20,34.00,56.00,410.00,flowering,root_vegetable
