crop_id,crop_name,crop_temp,crop_humidity,crop_ph,crop_nitrogen,crop_phosphorus,crop_potassium,crop_calcium,crop_magnesium,crop_sulfur,crop_copper,crop_chlorine,crop_boron,crop_iron,crop_zinc,crop_manganese,crop_molybdenum,crop_nickel,crop_cobalt,crop_sodium,crop_ec,crop_light,crop_growth_stage,crop_type
2288,mache,24.17334,356.9653,6.66095,74.7699,23.05315,10.22048,2.99647,0.18621,5.0148,0.50028,0.49763,0.49885,0.49765,0.50005,0.50031,0.49994,0.51527,0.65316,0.73142,2.15152,583.78986,seeding,leafy_greens
2289,maitakemushrooms,24.82387,354.6458,7.07963,74.98582,20.11793,9.94362,3.00209,0.199,5.00435,0.50147,0.49863,0.49972,0.49914,0.50013,0.50133,0.49869,0.48084,0.3771,0.40406,2.12004,591.99584,vegetative,mushrooms
2290,maitakemushrooms,24.87423,346.66096,6.79774,72.7871,20.25924,10.07317,3.01805,0.18947,5.03528,0.50152,0.49837,0.49873,0.50105,0.49854,0.50115,0.49963,0.55054,0.50228,0.38654,1.57508,533.43836,flowering,mushrooms
2291,maitakemushrooms,25.64123,350.01758,7.9008,69.36463,19.92599,10.10122,3.00048,0.20292,4.97054,0.50106,0.50027,0.5007,0.49898,0.50195,0.49928,0.49971,0.47298,0.41152,0.42662,0.3048,431.53614,harvesting,mushrooms
2292,maitakemushrooms,26.13469,337.42618,6.95305,71.52191,20.20425,10.01737,3.00454,0.19602,5.02759,0.49962,0.50089,0.49737,0.49914,0.5,0.50048,0.50021,0.4901,0.39722,1.02979,1.60165,650.96316,seeding,mushrooms
2293,maitakemushrooms,25.38932,352.88165,7.48031,75.08909,21.15508,10.07909,2.95942,0.18601,5.02453,0.49913,0.5014,0.50083,0.49848,0.49978,0.49987,0.50301,0.50838,0.49597,0.50097,3.44393,455.01429,vegetative,mushrooms
2294,maitakemushrooms,23.3623,333.28985,6.92558,73.01903,19.32066,10.04383,2.98365,0.19861,4.99799,0.49852,0.50171,0.49716,0.49868,0.50133,0.50046,0.49881,0.48362,0.38384,0.86708,1.39069,479.29716,flowering,mushrooms
2295,maitakemushrooms,25.23804,341.76726,7.36464,70.51558,21.64595,10.02519,3.01691,0.18941,5.05255,0.49856,0.50016,0.49968,0.50005,0.50083,0.50091,0.49829,0.4836,0.71333,0.52697,2.48429,503.72915,harvesting,mushrooms
2296,maitakemushrooms,23.74654,359.63542,7.50533,71.70849,21.04065,10.0966,2.97212,0.20369,4.97154,0.49965,0.49816,0.49994,0.50175,0.49828,0.50079,0.50012,0.52959,0.48055,0.31963,2.95471,732.17539,seeding,mushrooms
2297,maitakemushrooms,25.73105,349.13577,7.21355,76.51205,19.22752,10.0478,2.98577,0.19237,5.02428,0.49822,0.49895,0.50029,0.50128,0.49818,0.50084,0.49993,0.50687,0.56847,0.59991,2.23866,397.05486,vegetative,mushrooms
2298,maitakemushrooms,24.78084,363.771,7.41934,79.96312,19.58936,9.97478,3.02374,0.2194,5.01444,0.49941,0.50055,0.49738,0.50159,0.50071,0.49869,0.49679,0.50003,0.60905,0.68713,2.53225,561.39228,flowering,mushrooms
2299,maitakemushrooms,26.39996,353.40365,7.79159,69.63736,17.92493,9.94128,3.01752,0.18386,4.9886,0.50144,0.50016,0.50142,0.50125,0.501,0.4992,0.50318,0.51693,0.46068,0.70582,1.50921,603.80803,harvesting,mushrooms
2300,maitakemushrooms,25.47489,367.60824,7.40888,68.05998,20.77786,9.98656,3.00417,0.18756,5.0427,0.50083,0.50253,0.50036,0.4991,0.50022,0.50056,0.50039,0.49184,0.85582,0.39331,3.0545,708.18914,seeding,mushrooms
2301,maitakemushrooms,24.12168,369.20835,7.37129,73.80299,20.74029,9.98113,2.9815,0.20233,4.97841,0.49951,0.49886,0.4977,0.49999,0.49963,0.50138,0.49908,0.4824,0.54665,0.63842,1.81278,505.76731,vegetative,mushrooms
2302,maitakemushrooms,25.73355,357.60835,7.61822,79.54525,18.68002,10.13178,2.98652,0.17391,4.98207,0.49904,0.50023,0.49782,0.50275,0.49822,0.49894,0.50089,0.47776,0.36748,0.83995,1.9165,440.68004,flowering,mushrooms
2303,maitakemushrooms,25.19296,351.95515,6.94097,74.94295,19.16374,10.22154,3.02739,0.19529,5.01353,0.50034,0.49942,0.50216,0.50198,0.50043,0.49922,0.49996,0.50655,0.7973,0.81347,2.18243,365.06969,harvesting,mushrooms
2304,maitakemushrooms,25.96074,355.69823,9.32695,71.33581,19.58633,9.77942,3.02479,0.19612,5.02841,0.50303,0.50218,0.50081,0.49906,0.50138,0.49964,0.49956,0.52972,0.53842,0.27866,3.30556,448.00524,seeding,mushrooms
2305,maitakemushrooms,25.27426,353.84121,7.63412,73.00654,21.31721,9.81604,2.99266,0.18865,5.00323,0.50154,0.50073,0.49836,0.50017,0.50074,0.50181,0.49941,0.46728,0.71533,0.49602,0.93445,584.16222,vegetative,mushrooms
2306,maitakemushrooms,25.7197,346.67699,7.50113,70.00555,17.81506,9.85194,3.00782,0.19635,5.03683,0.50031,0.50034,0.50292,0.49703,0.49844,0.49834,0.50127,0.47887,0.40385,0.29522,1.80469,493.91784,flowering,mushrooms
2307,maitakemushrooms,26.23373,349.7254,6.32451,77.16209,18.80459,10.2114,3.02712,0.18165,5.01837,0.4997,0.50198,0.49932,0.50028,0.50054,0.50257,0.49769,0.5219,0.57906,0.94859,2.46081,547.48712,harvesting,mushrooms
2308,maitakemushrooms,26.37649,350.38766,6.79835,74.52695,23.0144,10.21638,3.00136,0.21778,5.00453,0.49855,0.49996,0.50081,0.49735,0.49879,0.50199,0.50068,0.51507,0.42516,0.59067,2.06566,473.2419,seeding,mushrooms
2309,maitakemushrooms,23.8059,347.61263,6.76875,68.07003,22.84305,10.04541,3.0097,0.19766,5.01316,0.50146,0.50097,0.49957,0.50013,0.50076,0.50065,0.50078,0.48195,0.41454,0.82104,2.48679,483.20085,vegetative,mushrooms
2310,malabarspinach,26.95894,353.01268,8.12581,70.02231,19.56821,9.94335,2.99168,0.19125,4.98663,0.49866,0.50352,0.49961,0.50147,0.50139,0.49862,0.4997,0.50745,0.61843,0.75287,3.37024,652.02788,flowering,leafy_greens
2311,malabarspinach,25.80824,356.7965,6.38538,76.04546,18.96694,9.79181,2.97932,0.18004,4.99346,0.49968,0.49979,0.50035,0.50265,0.50054,0.4999,0.50018,0.50271,0.31465,0.7301,2.79504,642.04276,harvesting,leafy_greens
2312,malabarspinach,23.99002,331.57816,6.97479,67.39362,18.52394,9.62952,3.03555,0.18526,4.95755,0.50006,0.50098,0.49994,0.49897,0.49771,0.502,0.49905,0.48627,0.50471,0.46477,0.98592,544.60352,seeding,leafy_greens
2313,malabarspinach,26.2021,346.51853,6.70084,71.99395,17.73882,9.91161,2.98953,0.21255,4.99485,0.50089,0.50076,0.50385,0.499,0.4987,0.50109,0.49803,0.4859,0.62216,0.83266,1.19908,463.70558,vegetative,leafy_greens
2314,malabarspinach,24.58818,335.03189,8.41489,67.17646,21.67116,9.7653,2.99388,0.18726,4.99715,0.50153,0.49951,0.49925,0.49921,0.50002,0.49835,0.50187,0.51602,0.36209,0.35113,3.66091,380.31994,flowering,leafy_greens
2315,malabarspinach,23.36566,359.55646,7.97596,70.1812,19.36956,10.18495,2.97911,0.19275,4.95889,0.50049,0.50122,0.49919,0.50132,0.49862,0.49856,0.49711,0.53267,0.46038,0.73214,1.04294,623.03483,harvesting,leafy_greens
2316,malabarspinach,25.51898,355.46984,7.33128,64.77796,21.78382,10.23315,2.99582,0.21693,4.96584,0.50244,0.50003,0.4978,0.49849,0.50124,0.50226,0.49801,0.50558,0.3185,0.76126,1.85364,759.74809,seeding,leafy_greens
2317,malabarspinach,25.36261,349.57879,6.74895,76.67483,19.87179,9.95087,3.01289,0.20729,5.00514,0.49844,0.49976,0.49756,0.49908,0.50199,0.50419,0.50102,0.52657,0.37365,1.5,2.98153,643.7453,vegetative,leafy_greens
2318,malabarspinach,22.61577,363.55968,6.7651,72.68778,19.14795,9.87805,3.01663,0.19819,4.99709,0.49924,0.49978,0.50182,0.4997,0.50044,0.50008,0.49971,0.5398,0.40119,0.58497,3.61637,474.28562,flowering,leafy_greens
2319,malabarspinach,24.05568,357.40366,6.23341,68.8584,20.65585,10.09217,2.9809,0.18879,4.99282,0.49906,0.5012,0.50016,0.49938,0.49971,0.49938,0.49906,0.55024,0.72773,0.82252,2.87971,412.62444,harvesting,leafy_greens
2320,malabarspinach,26.2797,354.46495,7.9192,73.22928,21.55936,9.90671,3.02462,0.19547,5.01466,0.50043,0.49689,0.4993,0.5007,0.50085,0.50022,0.50115,0.5262,0.61039,0.18577,2.92063,582.02217,seeding,leafy_greens
2321,malabarspinach,25.73082,359.98423,7.57218,70.31163,21.15994,9.95325,2.96382,0.19335,4.99445,0.50023,0.50027,0.50029,0.49901,0.49994,0.50141,0.49668,0.51242,0.47319,0.90699,1.78731,758.37826,vegetative,leafy_greens
2322,malabarspinach,26.36474,351.3894,7.17721,74.27331,20.25157,9.98344,3.03084,0.21613,5.00933,0.50015,0.50171,0.50053,0.49832,0.5,0.4999,0.49906,0.50002,0.28984,0.74152,0.11476,643.35682,flowering,leafy_greens
2323,malabarspinach,24.52261,348.46786,6.46934,68.9261,19.22352,9.95211,2.97336,0.19595,4.97145,0.50056,0.50067,0.49992,0.49939,0.4985,0.49904,0.50162,0.47801,0.39895,0.89578,2.32327,450.6487,harvesting,leafy_greens
2324,malabarspinach,26.80511,341.52724,7.82098,70.01594,20.0689,10.10343,2.98923,0.20026,5.0096,0.49959,0.4971,0.50089,0.49933,0.49995,0.49803,0.50366,0.55071,0.47978,0.97558,2.03979,592.92676,seeding,leafy_greens
2325,malabarspinach,26.358,373.20419,7.11522,68.33529,20.32238,10.05473,3.00301,0.19268,5.04273,0.49981,0.50027,0.4986,0.49911,0.50135,0.50195,0.49932,0.53726,0.49197,0.44752,1.08534,713.67777,vegetative,leafy_greens
2326,malabarspinach,26.68719,344.27598,5.78411,71.84748,21.5724,9.77442,3.00937,0.20224,5.00217,0.50272,0.49962,0.5003,0.5001,0.50052,0.49847,0.50215,0.51782,0.68177,0.29052,1.99756,436.64868,flowering,leafy_greens
2327,malabarspinach,24.02942,349.35231,6.14549,72.9507,23.56233,9.98624,3.00252,0.18174,5.00889,0.50499,0.50044,0.49924,0.5036,0.4996,0.5003,0.49918,0.50161,0.4795,0.6276,2.86147,639.97465,harvesting,leafy_greens
2328,malabarspinach,25.01418,347.27354,7.5018,70.00647,19.19468,9.7295,3.02309,0.22047,4.97559,0.50132,0.50071,0.5015,0.49999,0.50448,0.49705,0.50141,0.51906,0.43388,0.58368,3.4901,539.45647,seeding,leafy_greens
2329,malabarspinach,25.3682,347.74286,6.51438,72.83375,19.35147,9.78494,3.02071,0.2049,5.05496,0.49806,0.49966,0.49716,0.49997,0.49881,0.49801,0.49615,0.47608,0.48434,0.54731,0.14519,342.36533,vegetative,leafy_greens
2330,malabarspinach,25.81586,342.55457,8.28361,74.51137,19.45177,9.88239,3.02664,0.19547,5.01568,0.49982,0.50045,0.4995,0.49928,0.50083,0.4997,0.49823,0.49527,0.50877,0.63529,2.93048,715.99425,flowering,leafy_greens
2331,marigolds,25.16371,343.50834,8.19169,75.59396,21.1852,10.0947,2.99909,0.21092,4.99994,0.50104,0.49867,0.50426,0.50271,0.50282,0.50322,0.49918,0.47968,0.70801,0.2541,1.70659,610.33298,harvesting,edible_flowers
2332,marigolds,25.1873,337.22904,7.48724,68.55864,20.81444,10.05747,3.04099,0.21143,5.02374,0.50312,0.5022,0.50059,0.49574,0.49949,0.50063,0.50139,0.50307,0.5559,0.97514,1.54168,512.41363,seeding,edible_flowers
2333,marigolds,22.60252,363.57995,7.44447,67.94671,21.802,10.031,2.98971,0.21831,4.99117,0.50008,0.50138,0.50142,0.50166,0.49998,0.50023,0.49725,0.50207,0.63108,0.3784,1.92478,567.26072,vegetative,edible_flowers
2334,marigolds,25.41287,337.54142,6.9661,73.31011,22.4873,10.02707,2.98471,0.20432,4.9526,0.50124,0.50299,0.49969,0.5007,0.49919,0.49895,0.50179,0.50905,0.63186,0.70149,3.89923,406.02154,flowering,edible_flowers
2335,marigolds,23.71337,354.99815,7.70155,82.58315,18.49418,9.63723,2.97338,0.19396,4.98522,0.50164,0.50051,0.50201,0.49912,0.50052,0.49964,0.50041,0.51007,0.63152,0.38736,2.68875,387.56351,harvesting,edible_flowers
2336,marigolds,25.84499,335.39265,5.35205,73.00762,19.93302,9.92402,2.97293,0.20899,4.99355,0.49966,0.50088,0.50014,0.50131,0.49814,0.50384,0.49804,0.51367,0.58812,0.86375,3.90672,456.3672,seeding,edible_flowers
2337,marigolds,23.51848,341.54772,8.37316,72.84172,20.62267,10.07957,2.9692,0.19382,5.00589,0.50126,0.50047,0.50099,0.49772,0.50267,0.50192,0.50049,0.50293,0.52111,0.98981,1.49601,764.48851,vegetative,edible_flowers
2338,marigolds,24.87529,346.52242,6.96872,70.51138,20.96891,9.96742,3.02181,0.16756,5.00354,0.49986,0.50344,0.49973,0.49801,0.50017,0.49872,0.49935,0.45418,0.60921,0.49816,0.17951,575.96771,flowering,edible_flowers
2339,marigolds,25.09861,359.78215,6.94311,78.09841,18.72025,10.19305,3.02895,0.20181,4.98157,0.50041,0.49907,0.5015,0.49761,0.49958,0.49995,0.50131,0.54019,0.34383,0.79907,1.93185,367.83403,harvesting,edible_flowers
2340,marigolds,25.92552,353.44751,6.84927,73.94464,17.64424,9.70539,3.01637,0.20982,5.01324,0.50228,0.49891,0.50045,0.50098,0.50039,0.49971,0.49701,0.50485,0.46868,0.69679,2.72584,542.66445,seeding,edible_flowers
2341,marigolds,25.13291,355.52741,7.47629,73.43254,19.02701,10.16916,2.97774,0.19468,4.98626,0.5002,0.49972,0.49965,0.50098,0.50128,0.49922,0.5012,0.47462,0.40278,0.99608,1.95164,509.06685,vegetative,edible_flowers
2342,marigolds,23.62261,340.33555,7.11191,71.79566,20.36384,9.88603,3.01833,0.18781,4.98327,0.5003,0.50047,0.50089,0.49772,0.50016,0.50108,0.50184,0.48054,0.44093,0.51727,1.61932,452.37786,flowering,edible_flowers
2343,marigolds,23.16122,350.74077,7.57788,67.84296,21.08762,10.07508,3.00577,0.19678,4.99345,0.49995,0.50157,0.49811,0.49767,0.50352,0.50322,0.50042,0.52349,0.60324,0.79448,0.55546,500.03263,harvesting,edible_flowers
2344,marigolds,26.2426,332.1558,7.89524,74.16774,21.63904,9.77723,3.01178,0.20694,5.00674,0.50041,0.50043,0.49724,0.50243,0.503,0.49959,0.49978,0.49549,0.39957,0.8668,0.91283,491.92897,seeding,edible_flowers
2345,marigolds,25.94238,355.96786,7.22409,71.7892,21.70679,9.90811,2.98628,0.19715,4.99802,0.50189,0.4998,0.49979,0.50281,0.50154,0.49981,0.49872,0.47253,0.48332,0.96949,3.13569,257.2432,vegetative,edible_flowers
2346,marigolds,24.96828,351.64441,6.76804,66.87897,19.28827,9.90548,2.98092,0.1976,5.0041,0.50099,0.50014,0.49975,0.49679,0.49886,0.4993,0.50094,0.44699,0.66014,0.63319,2.84794,700.92269,flowering,edible_flowers
2347,marigolds,24.23102,345.86599,7.62434,69.3317,19.59411,9.85635,3.02333,0.20617,4.99363,0.49767,0.49862,0.49925,0.49987,0.49963,0.50015,0.50172,0.50966,0.57264,0.63774,3.32519,502.54493,harvesting,edible_flowers
2348,marigolds,25.44727,338.34233,8.48681,74.18212,19.95819,10.13679,3.00236,0.20381,5.00232,0.50089,0.50063,0.50141,0.50133,0.49761,0.4988,0.49925,0.49037,0.63828,0.84339,1.55007,619.68493,seeding,edible_flowers
2349,marigolds,24.3254,341.92445,5.12763,72.41881,19.59077,9.68008,3.00796,0.20816,4.98989,0.49826,0.50376,0.50034,0.49879,0.50041,0.49918,0.50176,0.50057,0.60756,0.48344,2.28562,543.18002,vegetative,edible_flowers
2350,marigolds,25.11941,365.39846,6.95243,78.49414,20.83348,10.02606,2.9926,0.19088,4.99881,0.50037,0.49789,0.5006,0.49786,0.50064,0.5013,0.49849,0.49118,0.45172,0.99436,0.69464,649.0415,flowering,edible_flowers
2351,marigolds,25.65647,340.2056,6.75617,73.72954,20.28974,10.02326,3.01265,0.22025,5.00486,0.49992,0.50054,0.50028,0.50341,0.49979,0.4995,0.49808,0.52908,0.70017,0.25524,3.17294,464.54639,harvesting,edible_flowers
2352,marjoram,26.71332,345.87379,7.05091,76.07447,19.71175,10.44083,2.99204,0.1954,4.98015,0.50117,0.50056,0.50048,0.49756,0.50038,0.4978,0.50057,0.50902,0.29552,0.62469,0.95558,536.00984,seeding,herbs
2353,marjoram,26.16215,343.15314,7.28028,74.88242,20.06567,10.28141,2.9733,0.18797,5.00724,0.49937,0.49993,0.5003,0.50105,0.49722,0.50157,0.49925,0.48183,0.5001,0.9903,2.08737,545.11414,vegetative,herbs
2354,marjoram,25.88203,348.67889,6.40717,68.69506,19.99145,9.93235,3.01228,0.1951,4.98467,0.49798,0.50246,0.49997,0.50114,0.49972,0.49681,0.5007,0.4978,0.52853,0.90069,0.58304,546.62014,flowering,herbs
2355,marjoram,25.73873,348.21927,8.66449,71.20421,20.42159,10.1119,2.99917,0.18997,4.97287,0.50076,0.50084,0.5017,0.501,0.50214,0.49882,0.49719,0.50411,0.51462,0.38119,3.06668,548.24578,harvesting,herbs
2356,marjoram,25.52381,348.45819,6.2343,70.06426,20.95376,10.28095,2.97064,0.21765,5.01392,0.49875,0.49991,0.50341,0.49939,0.49898,0.49824,0.4981,0.48585,0.58614,0.66945,2.67894,546.82978,seeding,herbs
2357,marjoram,24.64999,336.06527,6.26334,71.50601,19.41211,9.83177,2.99815,0.20886,5.01271,0.50172,0.49868,0.50012,0.49884,0.49918,0.50074,0.50087,0.47629,0.45797,0.48875,0.91404,489.73838,vegetative,herbs
2358,marjoram,25.99291,332.67735,7.91035,70.1497,19.14921,9.93011,2.99642,0.21401,5.01099,0.50302,0.49836,0.49936,0.49938,0.49972,0.49947,0.49881,0.55594,0.48142,0.60518,0.69205,578.99743,flowering,herbs
2359,marjoram,24.73415,351.27223,6.42881,69.69763,18.14429,10.11922,2.99664,0.20101,4.98533,0.50006,0.49966,0.5018,0.50124,0.50058,0.49769,0.49991,0.52668,0.45093,0.41702,1.39876,474.66847,harvesting,herbs
2360,marjoram,23.07797,358.19315,6.44085,77.71222,21.65459,10.0791,2.98307,0.20423,4.96104,0.49908,0.49918,0.50163,0.49975,0.50121,0.5001,0.50288,0.50026,0.60593,0.53161,0.73192,522.64844,seeding,herbs
2361,marjoram,27.68675,377.20496,7.84449,67.04882,19.52462,10.06675,2.97524,0.19456,4.99798,0.50308,0.50252,0.49986,0.50278,0.49823,0.49876,0.49833,0.44794,0.44004,0.25467,2.3818,798.61464,vegetative,herbs
2362,marjoram,27.20295,348.46121,6.41776,68.34719,18.00529,10.02546,2.97586,0.20333,4.97569,0.49942,0.49995,0.499,0.50048,0.50144,0.50083,0.50101,0.51043,0.69501,0.97707,1.99655,547.29379,flowering,herbs
2363,marjoram,25.31327,347.52114,7.36861,67.66643,19.09976,9.86717,3.04554,0.19585,4.96716,0.49887,0.49973,0.499,0.50003,0.50064,0.50058,0.49993,0.46234,0.31603,1.25572,1.31402,468.67862,harvesting,herbs
2364,marjoram,26.75252,346.15169,7.38397,78.7404,19.63789,10.01834,2.9863,0.18372,5.04167,0.49851,0.50298,0.49814,0.49892,0.49895,0.50163,0.50282,0.47707,0.4262,0.95175,2.15196,554.19916,seeding,herbs
2365,marjoram,24.65951,338.37635,8.57235,76.26064,18.35695,9.83682,2.9664,0.19204,5.0135,0.5016,0.49721,0.50126,0.49956,0.49706,0.4998,0.50043,0.45753,0.69482,0.37034,1.95599,769.76248,vegetative,herbs
2366,marjoram,24.6908,368.47894,7.79463,69.98419,18.25873,9.92354,3.01708,0.19232,4.95427,0.50223,0.50128,0.50152,0.5022,0.501,0.49795,0.49824,0.47836,0.40975,0.3877,2.50267,464.10783,flowering,herbs
2367,marjoram,25.55792,340.4986,7.41224,69.1349,17.6154,9.94192,3.02176,0.20543,4.97174,0.50153,0.49822,0.49906,0.4997,0.49973,0.50298,0.49961,0.50435,0.43733,0.89654,1.40279,654.31343,harvesting,herbs
2368,marjoram,27.68152,340.26593,5.99017,66.34328,19.63689,9.96541,2.95112,0.19549,4.98961,0.5001,0.50008,0.49934,0.50114,0.50305,0.49798,0.50036,0.47536,0.40849,0.67331,2.86016,782.69423,seeding,herbs
2369,marjoram,26.15421,344.86701,7.4061,74.43662,20.80935,10.18993,2.99792,0.20387,4.99381,0.50131,0.49731,0.49922,0.49878,0.49827,0.50033,0.50056,0.49194,0.62868,0.67785,3.45995,654.29741,vegetative,herbs
2370,marjoram,29.11181,332.92445,6.35887,71.11621,21.19411,9.92017,3.02884,0.16596,5.00536,0.4996,0.50453,0.50196,0.49931,0.50006,0.50037,0.50229,0.47848,0.41676,0.95973,1.43298,641.7637,flowering,herbs
2371,marjoram,25.46617,355.96392,8.20445,72.37015,20.59764,10.03624,3.01961,0.2011,4.98619,0.5006,0.50037,0.50061,0.4997,0.5011,0.50066,0.49974,0.48201,0.43622,0.26183,1.50996,749.22055,harvesting,herbs
2372,marjoram,26.51291,363.49568,6.81113,75.37179,23.52551,9.91139,3.03342,0.22681,5.00368,0.50158,0.49876,0.49972,0.50235,0.5021,0.49877,0.50091,0.50644,0.60889,0.91219,2.58839,565.9755,seeding,herbs
2373,minicucumbers,24.5103,338.24138,8.67677,72.76626,17.91561,9.86808,3.00396,0.20244,5.01678,0.50028,0.50183,0.49902,0.50051,0.50063,0.50265,0.49954,0.50567,0.67667,1.00062,1.42733,536.00027,vegetative,curcurbits
2374,minicucumbers,25.80474,378.09727,6.71718,69.48084,19.70979,9.76242,3.03228,0.21036,4.94561,0.50311,0.49855,0.50217,0.50221,0.49874,0.50215,0.50249,0.50014,0.5004,0.15366,2.24564,468.82452,flowering,curcurbits
2375,minicucumbers,25.09173,339.46836,7.11008,75.63743,17.68485,10.32492,2.99299,0.21983,4.97473,0.49752,0.49856,0.49943,0.49659,0.50227,0.49958,0.49688,0.49398,0.54184,0.30326,0.30262,641.8048,harvesting,curcurbits
2376,minicucumbers,26.7682,348.47312,7.39553,68.99383,21.22952,10.13155,2.99428,0.21194,5.0178,0.50002,0.49896,0.49985,0.49821,0.50001,0.50094,0.50107,0.48782,0.53075,0.67073,0.77653,545.85188,seeding,curcurbits
2377,minicucumbers,25.37575,354.11605,8.50316,76.58914,21.26084,10.08046,2.98927,0.22286,5.0143,0.49897,0.50184,0.49911,0.49916,0.50083,0.50103,0.49799,0.50219,0.55793,0.15806,2.51616,337.09926,vegetative,curcurbits
2378,minicucumbers,25.54079,380.7669,7.6778,70.47955,18.3113,10.04054,3.01503,0.20802,5.02584,0.50274,0.50166,0.50163,0.49729,0.50059,0.50041,0.49923,0.54406,0.28092,0.72372,3.26693,900,flowering,curcurbits
2379,minicucumbers,26.78683,367.15229,7.5724,73.53233,17.81712,9.71509,2.97136,0.21091,5.01818,0.49834,0.50219,0.49736,0.49814,0.49927,0.49903,0.49988,0.51992,0.52934,0.74173,2.87146,519.13607,harvesting,curcurbits
2380,minicucumbers,25.71465,362.71647,5.95934,75.32428,20.27921,10.04541,2.9913,0.20194,5.02772,0.49863,0.49832,0.50053,0.4996,0.50003,0.50166,0.49911,0.52421,0.47663,0.96506,2.14888,654.3972,seeding,curcurbits
2381,minicucumbers,25.24208,350.4538,6.80165,66.40653,19.56191,10.17958,2.99491,0.20728,5.02526,0.49934,0.49871,0.5,0.49926,0.49932,0.50119,0.50316,0.50773,0.49634,0.89044,1.03866,447.93955,vegetative,curcurbits
2382,minicucumbers,24.48771,345.55849,7.54307,79.01436,20.95292,10.07588,3.02406,0.19468,4.97767,0.50009,0.50118,0.49746,0.49926,0.50226,0.49914,0.49881,0.50551,0.50658,0.9149,1.11785,604.69095,flowering,curcurbits
2383,minicucumbers,27.14358,367.04321,7.62899,73.28099,20.15882,9.87439,3.02146,0.19237,5.00777,0.50148,0.49742,0.50122,0.50113,0.50072,0.50024,0.49928,0.47736,0.35413,0.34813,2.72227,427.79725,harvesting,curcurbits
2384,minicucumbers,25.57283,354.63739,6.82361,70.65268,19.72473,10.10254,3.03012,0.20098,5.01366,0.50105,0.49935,0.49965,0.50156,0.49642,0.49965,0.50033,0.48869,0.51247,0.79671,2.54532,616.79149,seeding,curcurbits
2385,minicucumbers,25.76568,353.52764,8.56759,73.4671,22.48459,10.0928,3.0217,0.21629,4.97321,0.50293,0.50039,0.49854,0.49993,0.50035,0.49849,0.49943,0.4762,0.60137,0.82553,1.74677,683.46918,vegetative,curcurbits
2386,minicucumbers,23.6757,333.11257,8.69098,70.39939,19.50181,10.41514,3.03293,0.19397,4.99347,0.5032,0.49767,0.49968,0.4965,0.49856,0.49985,0.50188,0.49169,0.45843,0.85994,3.4334,389.69209,flowering,curcurbits
2387,minicucumbers,24.56605,356.18082,6.86746,72.41862,22.93501,9.97085,3.01623,0.19987,5.00596,0.49692,0.4991,0.5022,0.50086,0.49897,0.50127,0.50073,0.48937,0.79239,0.79182,2.22431,559.94331,harvesting,curcurbits
2388,minicucumbers,26.71872,346.88729,7.68886,75.19789,17.92093,9.91154,3.00298,0.2182,5.0268,0.50261,0.4992,0.50031,0.50179,0.49988,0.49908,0.50109,0.52611,0.42158,0.85161,2.37094,492.61402,seeding,curcurbits
2389,minicucumbers,22.33317,327.83735,8.52993,71.82893,19.27441,9.94721,2.99613,0.21096,4.98525,0.50129,0.49955,0.50013,0.50129,0.49969,0.50149,0.50022,0.52633,0.55988,0.4441,3.65608,518.72686,vegetative,curcurbits
2390,minicucumbers,25.32305,350.02258,6.7501,71.41451,22.27809,10.17983,2.99295,0.20213,4.99822,0.50033,0.50106,0.50177,0.49854,0.49795,0.50086,0.49888,0.47813,0.41495,0.48535,2.78399,410.13933,flowering,curcurbits
